Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,Months,SIR_2015,Notes
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000152,Tri-City Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",2,2.03,39655,0.98,0.17,3.25,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000152,Tri-City Medical Center,San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.04,1977,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000013,UC San Diego Health - East Campus Medical Center,San Diego,Acute Care Hospital,"Community, <125 Beds",0,0.91,19488,0,0,4.04,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,Acute Care Hospital,Major Teaching,13,6.79,89920,1.91,1.06,3.19,Worse,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090001116,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,San Diego,Acute Care Hospital,Major Teaching,4,10.83,151304,0.37,0.12,0.89,Better,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000023,California Pacific Medical Center - Davies Campus,San Francisco,Acute Care Hospital,"Community, 125-250 Beds",1,0.8,16421,1.24,0.03,6.93,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000023,California Pacific Medical Center - Davies Campus,San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.18,9255,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000018,California Pacific Medical Center - Mission Bernal Campus and Orthopedic Institute,San Francisco,Acute Care Hospital,"Community, <125 Beds",2,1.67,23923,1.2,0.2,3.96,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000022,California Pacific Medical Center - Van Ness Campus,San Francisco,Acute Care Hospital,"Community, >250 Beds",7,8.11,85916,0.86,0.38,1.71,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000003,Chinese Hospital,San Francisco,Acute Care Hospital,"Community, <125 Beds",0,0.13,4960,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000008,Kaiser Foundation Hospital - San Francisco,San Francisco,Acute Care Hospital,Major Teaching,0,4.47,68724,0,0,0.67,Same,Yes,12,0.27,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630016625,Kentfield Hospital San Francisco,San Francisco,Long-Term Acute Care Hospital,Long-Term Acute Care,0,4.25,12499,0,0,0.7,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000012,Laguna Honda Hospital & Rehabilitation Center,San Francisco,Acute Care Hospital,"Community, <125 Beds",0,0.8,34056,0,0,4.62,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000012,Laguna Honda Hospital & Rehabilitation Center,San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.31,16125,0,0,12.03,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000019,Priscilla Chan and Mark Zuckerberg San Francisco General Hospital and Trauma Center,San Francisco,Acute Care Hospital,"Community, >250 Beds",2,6.96,95669,0.29,0.05,0.95,Better,Yes,12,0.67,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000029,Saint Francis Memorial Hospital,San Francisco,Acute Care Hospital,"Community, 125-250 Beds",1,1.12,18949,0.89,0.05,4.39,Same,No,12,1.5,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000029,Saint Francis Memorial Hospital,San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.04,2353,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000030,St. Mary's Medical Center,San Francisco,Acute Care Hospital,"Community, 125-250 Beds",1,1.1,19940,0.91,0.05,4.49,Same,No,12,0,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000030,St. Mary's Medical Center,San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.04,2318,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000031,UCSF Medical Center,San Francisco,Acute Care Hospital,Major Teaching,10,15.47,167683,0.65,0.33,1.15,Same,No,12,0.5,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630015778,UCSF Medical Center at Mission Bay,San Francisco,Acute Care Hospital,Major Teaching,1,4.91,91912,0.2,0.01,1.01,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000015,UCSF Medical Center at Mount Zion,San Francisco,Acute Care Hospital,Major Teaching,1,0.61,13609,1.63,0.04,9.1,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000139,Adventist Health Lodi Memorial,San Joaquin,Acute Care Hospital,Major Teaching,3,2.16,35372,1.39,0.35,3.77,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000139,Adventist Health Lodi Memorial,San Joaquin,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.04,2191,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000117,Dameron Hospital,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",2,0.79,13397,2.52,0.31,9.1,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000118,Doctors Hospital of Manteca,San Joaquin,Acute Care Hospital,"Community, <125 Beds",1,0.61,14301,1.64,0.04,9.15,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000973,Kaiser Foundation Hospital Manteca,San Joaquin,Acute Care Hospital,"Community, <125 Beds",0,0.24,9900,0,0,15.31,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000135,San Joaquin General Hospital,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",5,4.14,51326,1.21,0.44,2.68,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000143,St. Joseph's Medical Center of Stockton,San Joaquin,Acute Care Hospital,"Community, >250 Beds",12,8.59,97937,1.4,0.76,2.38,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630026859,Stockton Regional Rehabilitation Hospital,San Joaquin,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.05,2537,,,,,,4,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000141,Sutter Tracy Community Hospital,San Joaquin,Acute Care Hospital,"Community, <125 Beds",0,0.64,14204,0,0,5.74,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000016,French Hospital Medical Center,San Luis Obispo,Acute Care Hospital,"Community, <125 Beds",0,0.66,22564,0,0,5.56,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000009,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,Acute Care Hospital,"Community, <125 Beds",0,0.3,9374,0,0,12.47,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000009,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.13,6772,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000031,Tenet Health Central Coast Sierra Vista Regional Medical Center,San Luis Obispo,Acute Care Hospital,"Community, 125-250 Beds",0,0.99,23991,0,0,3.74,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000037,Tenet Health Central Coast Twin Cities Community Hospital,San Luis Obispo,Acute Care Hospital,"Community, <125 Beds",0,0.84,19742,0,0,4.38,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000026,AHMC Seton Medical Center,San Mateo,Acute Care Hospital,Major Teaching,0,0.94,17385,0,0,3.93,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000010,Kaiser Foundation Hospital - Redwood City,San Mateo,Acute Care Hospital,Major Teaching,0,1.25,32565,0,0,2.4,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000009,Kaiser Foundation Hospital - South San Francisco,San Mateo,Acute Care Hospital,"Community, <125 Beds",0,1.06,28747,0,0,2.84,Same,Yes,12,0,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000017,Mills-Peninsula Medical Center,San Mateo,Acute Care Hospital,"Community, >250 Beds",1,2.9,55889,0.35,0.02,1.7,Same,Yes,12,2.2,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000007,San Mateo Medical Center,San Mateo,Acute Care Hospital,Major Teaching,1,0.55,12595,1.82,0.05,10.16,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000025,Sequoia Hospital,San Mateo,Acute Care Hospital,"Community, 125-250 Beds",1,0.69,23792,1.45,0.04,8.1,Same,No,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000017,Goleta Valley Cottage Hospital,Santa Barbara,Acute Care Hospital,"Community, <125 Beds",0,0.15,4542,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000018,Lompoc Valley Medical Center,Santa Barbara,Acute Care Hospital,Major Teaching,0,0.26,9610,0,0,14.38,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000021,Marian Regional Medical Center,Santa Barbara,Acute Care Hospital,"Community, 125-250 Beds",1,2.33,58429,0.43,0.02,2.12,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000280,Santa Barbara Cottage Hospital,Santa Barbara,Acute Care Hospital,Major Teaching,2,5.2,98499,0.39,0.07,1.27,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000280,Santa Barbara Cottage Hospital,Santa Barbara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.18,9498,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000030,Santa Ynez Valley Cottage Hospital,Santa Barbara,Critical Access Hospital,Critical Access,0,0.01,600,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001351,El Camino Health,Santa Clara,Acute Care Hospital,"Community, >250 Beds",2,3.76,100125,0.53,0.09,1.76,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000136,El Camino Health Los Gatos,Santa Clara,Acute Care Hospital,"Community, 125-250 Beds",0,0.55,18754,0,0,6.74,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000136,El Camino Health Los Gatos,Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.11,5811,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000153,Good Samaritan Hospital,Santa Clara,Acute Care Hospital,"Community, >250 Beds",2,4.78,72962,0.42,0.07,1.38,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000150,Kaiser Foundation Hospital-San Jose,Santa Clara,Acute Care Hospital,"Community, 125-250 Beds",2,2.37,55467,0.84,0.14,2.79,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001355,Kaiser Foundation Hospital-Santa Clara,Santa Clara,Acute Care Hospital,"Community, >250 Beds",5,4.76,107637,1.05,0.39,2.33,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001349,Lucile Salter Packard Children's Hospital Stanford,Santa Clara,Acute Care Hospital,Pediatric,5,4.22,110612,1.18,0.43,2.62,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000154,Mission Oaks Hospital,Santa Clara,Acute Care Hospital,"Community, <125 Beds",0,0,0,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000154,Mission Oaks Hospital,Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.09,4597,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000146,O'Connor Hospital,Santa Clara,Acute Care Hospital,Major Teaching,6,3.64,60968,1.65,0.67,3.43,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000133,Regional Medical Center of San Jose,Santa Clara,Acute Care Hospital,"Community, >250 Beds",4,3.38,55678,1.18,0.38,2.86,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000149,Santa Clara Valley Medical Center,Santa Clara,Acute Care Hospital,Major Teaching,9,9.19,128257,0.98,0.48,1.8,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000149,Santa Clara Valley Medical Center,Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.31,16293,0,0,11.91,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000635,St. Louise Regional Hospital,Santa Clara,Acute Care Hospital,"Community, <125 Beds",1,0.81,18733,1.23,0.03,6.84,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001357,Stanford Health Care,Santa Clara,Acute Care Hospital,Major Teaching,15,19.53,232569,0.77,0.45,1.24,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000139,Dominican Hospital,Santa Cruz,Acute Care Hospital,Major Teaching,0,3.07,56737,0,0,0.98,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000139,Dominican Hospital,Santa Cruz,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.12,6097,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000959,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,Acute Care Hospital,"Community, <125 Beds",0,0.08,4256,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000155,Watsonville Community Hospital,Santa Cruz,Acute Care Hospital,"Community, <125 Beds",0,0.15,6013,,,,,,5,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000009,Mayers Memorial Hospital,Shasta,Critical Access Hospital,Critical Access,0,0.04,1864,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000010,Mercy Medical Center Redding,Shasta,Acute Care Hospital,"Community, >250 Beds",3,5.28,72664,0.57,0.14,1.55,Same,No,12,0.57,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000444,Patients' Hospital of Redding,Shasta,Acute Care Hospital,"Community, <125 Beds",,,,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000016,Shasta Regional Medical Center,Shasta,Acute Care Hospital,Major Teaching,0,1,19735,0,0,2.99,Same,Yes,12,1.09,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000422,Vibra Hospital of Northern California,Shasta,Long-Term Acute Care Hospital,Long-Term Acute Care,1,1.78,16464,0.56,0.03,2.77,Same,No,12,1.64,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000019,Fairchild Medical Center,Siskiyou,Critical Access Hospital,Critical Access,1,0.09,4294,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000012,Mercy Medical Center Mt. Shasta,Siskiyou,Critical Access Hospital,Critical Access,0,0.07,3573,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000011,Kaiser Foundation Hospital & Rehab Center - Vallejo,Solano,Acute Care Hospital,Major Teaching,0,2.49,46351,0,0,1.21,Same,Yes,12,0,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000011,Kaiser Foundation Hospital & Rehab Center - Vallejo,Solano,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.31,16150,0,0,12.01,Same,Yes,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012364,Kaiser Foundation Hospital - Vacaville,Solano,Acute Care Hospital,Major Teaching,0,1.86,41837,0,0,1.61,Same,Yes,12,0,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000010,Northbay Medical Center,Solano,Acute Care Hospital,"Community, 125-250 Beds",2,1.96,48697,1.02,0.17,3.37,Same,No,12,1.42,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000378,Northbay Vacavalley Hospital,Solano,Acute Care Hospital,"Community, <125 Beds",0,0.16,6794,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000068,Sutter Solano Medical Center,Solano,Acute Care Hospital,"Community, <125 Beds",0,0.87,19725,0,0,4.25,Same,Yes,12,1.45,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000009,Healdsburg Hospital,Sonoma,Critical Access Hospital,Critical Access,0,0.06,2708,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000508,Kaiser Foundation Hospital - Santa Rosa,Sonoma,Acute Care Hospital,Major Teaching,0,2.33,47328,0,0,1.29,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000040,Petaluma Valley Hospital,Sonoma,Acute Care Hospital,"Community, <125 Beds",0,0.52,9127,0,0,7.14,Same,Yes,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),140001268,Providence Santa Rosa Memorial Hospital,Sonoma,Acute Care Hospital,"Community, >250 Beds",6,4.76,72589,1.26,0.51,2.62,Same,No,12,0.77,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),140001268,Providence Santa Rosa Memorial Hospital,Sonoma,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.07,3638,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000038,Sonoma Specialty Hospital,Sonoma,Long-Term Acute Care Hospital,Long-Term Acute Care,5,2.04,13107,2.45,0.8,5.72,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000056,Sonoma Valley Hospital,Sonoma,Acute Care Hospital,"Community, <125 Beds",0,0.06,3531,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000007,Sutter Santa Rosa Regional Hospital,Sonoma,Acute Care Hospital,"Community, <125 Beds",1,2.12,40829,0.47,0.02,2.33,Same,Yes,12,0,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000129,Central Valley Specialty Hospital,Stanislaus,Long-Term Acute Care Hospital,Long-Term Acute Care,,,,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000122,Doctors Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,3,11.28,117851,0.27,0.07,0.72,Better,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000125,Emanuel Medical Center,Stanislaus,Acute Care Hospital,"Community, 125-250 Beds",0,1.38,36386,0,0,2.18,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630016419,Encompass Health Rehabilitation Hospital of Modesto,Stanislaus,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.27,14085,0,0,13.77,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630011683,Kaiser Foundation Hospital Modesto,Stanislaus,Acute Care Hospital,"Community, 125-250 Beds",3,2.67,53290,1.12,0.29,3.06,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000123,Memorial Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,4,8.65,107645,0.46,0.15,1.12,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000131,Oak Valley Hospital District,Stanislaus,Acute Care Hospital,"Community, <125 Beds",0,0.09,3068,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030001661,Stanislaus Surgical Hospital,Stanislaus,Acute Care Hospital,"Community, <125 Beds",0,0.02,901,,,,,,11,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630011844,Sutter Surgical Hospital - North Valley,Sutter,Acute Care Hospital,"Community, <125 Beds",0,0.01,1164,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000020,St. Elizabeth Community Hospital,Tehama,Acute Care Hospital,Major Teaching,1,0.29,12004,3.44,0.09,19.15,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000022,Trinity Hospital,Trinity,Critical Access Hospital,Critical Access,0,0.05,2205,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001467,Adventist Health Tulare,Tulare,Acute Care Hospital,Major Teaching,0,0.26,7740,0,0,14.46,Same,Yes,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001444,"Kaweah Delta Medical Center, Rehabilitation Unit",Tulare,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.13,6675,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001444,Kaweah Health Medical Center,Tulare,Acute Care Hospital,Major Teaching,9,7.64,108412,1.18,0.57,2.16,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),170001874,Porterville Developmental Center,Tulare,Acute Care Hospital,"Community, <125 Beds",0,0,16,,,,,,11,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001464,Sierra View Medical Center,Tulare,Acute Care Hospital,"Community, 125-250 Beds",4,0.93,20303,4.31,1.17,11.02,Worse,No,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000365,Adventist Health Sonora,Tuolumne,Acute Care Hospital,"Community, <125 Beds",1,0.41,16360,2.43,0.06,13.52,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000455,Adventist Health Simi Valley,Ventura,Acute Care Hospital,"Community, 125-250 Beds",2,1.4,33107,1.43,0.24,4.72,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000023,Community Memorial Hospital - Ojai,Ventura,Critical Access Hospital,Critical Access,0,0.01,442,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000014,Community Memorial Hospital - Ventura,Ventura,Acute Care Hospital,Major Teaching,0,3.95,57281,0,0,0.76,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000020,Los Robles Hospital & Medical Center,Ventura,Acute Care Hospital,"Community, >250 Beds",0,2.86,74126,0,0,1.05,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000553,Los Robles Hospital & Medical Center - East Campus,Ventura,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.23,12065,0,0,16.08,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000035,St Johns Regional Medical Center,Ventura,Acute Care Hospital,"Community, 125-250 Beds",3,2.84,51784,1.06,0.27,2.87,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000035,St Johns Regional Medical Center,Ventura,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,0.13,6842,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000026,St. John's Hospital Camarillo,Ventura,Acute Care Hospital,"Community, <125 Beds",1,0.73,16354,1.37,0.04,7.66,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050001468,"Thousand Oaks Surgical Hosp., A Campus of Los Robles Hosp. & Medical Ctr.",Ventura,Acute Care Hospital,"Community, <125 Beds",0,0.01,778,,,,,,12,,
