Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,Months,SIR_2015,Notes
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000033,Sharp Coronado Hospital and Healthcare Center,San Diego,Acute Care Hospital,Major Teaching,0,0.76,12530,0.00,0.00,4.88,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080001470,Sharp Mary Birch Hospital For Women And Newborns,San Diego,Acute Care Hospital,Major Teaching,0,1.45,55402,0.00,0.00,2.07,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000036,Sharp Memorial Hospital,San Diego,Acute Care Hospital,Major Teaching,3,8.07,106114,0.37,0.10,1.01,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000036,Sharp Memorial Hospital,San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.14,7511,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000152,Tri-City Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",2,2.92,62066,0.68,0.12,2.26,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000152,Tri-City Medical Center,San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.05,2608,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000154,UC San Diego Health Hillcrest,San Diego,Acute Care Hospital,Major Teaching,11,7.78,84412,1.41,0.74,2.46,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090001116,UC San Diego Health La Jolla,San Diego,Acute Care Hospital,Major Teaching,5,10.52,133026,0.48,0.17,1.05,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000023,"California Pacific Medical Center, Davies Campus Hospital",San Francisco,Acute Care Hospital,Major Teaching,1,0.98,14449,1.02,0.03,5.67,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000023,"California Pacific Medical Center, Davies Campus Hospital",San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.17,8856,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000018,"California Pacific Medical Center, Mission Bernal Campus",San Francisco,Acute Care Hospital,Major Teaching,1,1.64,22005,0.61,0.03,3.01,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000022,"California Pacific Medical Center, Van Ness Campus",San Francisco,Acute Care Hospital,Major Teaching,2,7.93,90009,0.25,0.04,0.83,Better,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000003,Chinese Hospital,San Francisco,Acute Care Hospital,"Community, <125 Beds",0,0.15,6309,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000008,"Kaiser Foundation Hospital, San Francisco",San Francisco,Acute Care Hospital,Major Teaching,1,3.43,68310,0.29,0.02,1.44,Same,Yes,12,0.27,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630016625,Kentfield Hospital San Francisco,San Francisco,Long-Term Acute Care Hospital,Long-Term Acute Care,0,1.43,9910,0.00,0.00,2.10,Same,Yes,9,,"Incomplete Reporter, interpret with caution"
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000012,Laguna Honda Hospital & Rehabilitation Center,San Francisco,Acute Care Hospital,"Community, <125 Beds",0,0.03,1129,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000012,Laguna Honda Hospital & Rehabilitation Center,San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.01,464,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000029,Saint Francis Memorial Hospital,San Francisco,Acute Care Hospital,"Community, 125-250 Beds",1,0.90,16740,1.12,0.03,6.22,Same,No,12,1.50,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000029,Saint Francis Memorial Hospital,San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,0.08,4176,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000030,St. Mary's Medical Center,San Francisco,Acute Care Hospital,"Community, 125-250 Beds",0,1.06,17543,0.00,0.00,2.83,Same,Yes,12,0.00,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000030,St. Mary's Medical Center,San Francisco,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.06,3063,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000031,UCSF Medical Center,San Francisco,Acute Care Hospital,Major Teaching,12,15.76,157055,0.76,0.41,1.30,Same,No,12,0.50,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630015778,UCSF Medical Center at Mission Bay,San Francisco,Acute Care Hospital,Major Teaching,2,4.85,88281,0.41,0.07,1.36,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000015,UCSF Medical Center at Mount Zion,San Francisco,Acute Care Hospital,Major Teaching,2,0.39,9506,5.07,0.61,18.32,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000019,Zuckerberg San Francisco General Hospital and Trauma Center,San Francisco,Acute Care Hospital,Major Teaching,3,6.40,89545,0.47,0.12,1.28,Same,Yes,12,0.67,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000139,Adventist Health Lodi Memorial,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",4,1.46,30571,2.74,0.87,6.60,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000139,Adventist Health Lodi Memorial,San Joaquin,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.04,2065,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000117,Dameron Hospital Association,San Joaquin,Acute Care Hospital,"Community, >250 Beds",2,0.86,14253,2.34,0.28,8.45,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000118,Doctors Hospital of Manteca,San Joaquin,Acute Care Hospital,"Community, <125 Beds",1,0.80,16210,1.24,0.03,6.92,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000973,"Kaiser Foundation Hospital, Manteca",San Joaquin,Acute Care Hospital,"Community, <125 Beds",1,0.22,10174,4.56,0.12,25.40,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000135,San Joaquin General Hospital,San Joaquin,Acute Care Hospital,Major Teaching,7,4.10,60208,1.71,0.75,3.38,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000143,St. Joseph's Medical Center Of Stockton,San Joaquin,Acute Care Hospital,"Community, >250 Beds",10,8.08,100682,1.24,0.63,2.21,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000141,Sutter Tracy Community Hospital,San Joaquin,Acute Care Hospital,"Community, <125 Beds",0,0.49,14367,0.00,0.00,7.54,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000016,French Hospital Medical Center,San Luis Obispo,Acute Care Hospital,"Community, <125 Beds",0,0.64,20787,0.00,0.00,5.80,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000009,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,Acute Care Hospital,"Community, <125 Beds",0,0.22,7230,0.00,0.00,17.02,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000009,"Marian Regional Medical Center, Arroyo Grande",San Luis Obispo,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.13,6681,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000031,Tenet Health Central Coast Sierra Vista Regional Medical Center,San Luis Obispo,Acute Care Hospital,"Community, 125-250 Beds",2,0.99,23968,2.03,0.25,7.32,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000037,Tenet Health Central Coast Twin Cities Community Hospital,San Luis Obispo,Acute Care Hospital,"Community, <125 Beds",0,0.52,16762,0.00,0.00,7.13,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000026,AHMC Seton Medical Center,San Mateo,Acute Care Hospital,"Community, 125-250 Beds",1,1.36,19123,0.73,0.04,3.62,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000010,"Kaiser Foundation Hospital, Redwood City",San Mateo,Acute Care Hospital,Major Teaching,1,1.43,32513,0.70,0.04,3.45,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000009,"Kaiser Foundation Hospital, South San Francisco",San Mateo,Acute Care Hospital,"Community, <125 Beds",2,0.80,25765,2.50,0.30,9.03,Same,No,12,0.00,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000017,Mills-Peninsula Medical Center,San Mateo,Acute Care Hospital,"Community, 125-250 Beds",1,1.91,50987,0.52,0.03,2.58,Same,No,12,2.20,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000007,San Mateo Medical Center,San Mateo,Acute Care Hospital,Major Teaching,0,0.36,10884,0.00,0.00,10.31,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),220000025,Sequoia Hospital,San Mateo,Acute Care Hospital,"Community, 125-250 Beds",0,0.66,21169,0.00,0.00,5.62,Same,Yes,12,0.00,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000017,Goleta Valley Cottage Hospital,Santa Barbara,Acute Care Hospital,"Community, <125 Beds",0,0.11,3274,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000018,Lompoc Valley Medical Center,Santa Barbara,Acute Care Hospital,Major Teaching,0,0.25,9888,0.00,0.00,14.63,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000021,Marian Regional Medical Center,Santa Barbara,Acute Care Hospital,"Community, 125-250 Beds",2,2.11,60211,0.95,0.16,3.13,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000280,Santa Barbara Cottage Hospital,Santa Barbara,Acute Care Hospital,Major Teaching,3,7.13,91428,0.42,0.11,1.15,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000280,Santa Barbara Cottage Hospital,Santa Barbara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.17,8732,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000030,Santa Ynez Valley Cottage Hospital,Santa Barbara,Critical Access Hospital,Critical Access,0,0.01,396,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001351,El Camino Health,Santa Clara,Acute Care Hospital,"Community, >250 Beds",5,3.71,93295,1.35,0.49,2.99,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000136,El Camino Health Los Gatos,Santa Clara,Acute Care Hospital,"Community, 125-250 Beds",0,0.51,15825,0.00,0.00,7.27,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000136,El Camino Health Los Gatos,Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.09,4755,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000153,"Good Samaritan Hospital, San Jose",Santa Clara,Acute Care Hospital,"Community, >250 Beds",1,3.92,67171,0.26,0.01,1.26,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000150,"Kaiser Foundation Hospital, San Jose",Santa Clara,Acute Care Hospital,"Community, 125-250 Beds",1,2.32,50470,0.43,0.02,2.12,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001355,"Kaiser Foundation Hospital, Santa Clara",Santa Clara,Acute Care Hospital,"Community, >250 Beds",3,4.19,100779,0.72,0.18,1.95,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001349,Lucile Packard Children's Hospital Stanford,Santa Clara,Acute Care Hospital,Pediatric,4,3.57,103311,1.12,0.36,2.71,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000154,Mission Oaks Hospital,Santa Clara,Acute Care Hospital,"Community, <125 Beds",0,0.00,0,,,,,,0,,"Incomplete Reporter, interpret with caution"
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000154,Mission Oaks Hospital,Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.10,5011,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000146,O'Connor Hospital,Santa Clara,Acute Care Hospital,Major Teaching,5,4.13,50439,1.21,0.44,2.68,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000133,Regional Medical Center of San Jose,Santa Clara,Acute Care Hospital,"Community, >250 Beds",3,2.85,60247,1.05,0.27,2.87,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000149,Santa Clara Valley Medical Center,Santa Clara,Acute Care Hospital,Major Teaching,10,7.23,106337,1.38,0.70,2.46,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000149,Santa Clara Valley Medical Center,Santa Clara,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.30,15872,0.00,0.00,12.22,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000635,St. Louise Regional Hospital,Santa Clara,Acute Care Hospital,"Community, <125 Beds",0,0.57,14438,0.00,0.00,6.47,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070001357,Stanford Health Care,Santa Clara,Acute Care Hospital,Major Teaching,13,15.96,193693,0.81,0.45,1.36,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000139,Dominican Hospital,Santa Cruz,Acute Care Hospital,"Community, 125-250 Beds",0,2.03,44449,0.00,0.00,1.48,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000139,Dominican Hospital,Santa Cruz,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.12,6255,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000959,Sutter Maternity & Surgery Center of Santa Cruz,Santa Cruz,Acute Care Hospital,"Community, <125 Beds",0,0.09,4965,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000155,Watsonville Community Hospital,Santa Cruz,Acute Care Hospital,"Community, <125 Beds",0,0.40,14446,0.00,0.00,9.22,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000009,Mayers Memorial Hospital,Shasta,Critical Access Hospital,Critical Access,0,0.05,2196,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000010,Mercy Medical Center Redding,Shasta,Acute Care Hospital,"Community, >250 Beds",6,4.13,67501,1.45,0.59,3.02,Same,No,12,0.57,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000444,Patients' Hospital of Redding,Shasta,Acute Care Hospital,"Community, <125 Beds",0,0.01,355,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000016,Shasta Regional Medical Center,Shasta,Acute Care Hospital,"Community, 125-250 Beds",8,1.76,27762,4.54,2.11,8.62,Worse,No,12,1.09,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000422,Vibra Hospital of Northern California,Shasta,Long-Term Acute Care Hospital,Long-Term Acute Care,0,5.58,12432,0.00,0.00,0.54,Better,Yes,12,1.64,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000019,Fairchild Medical Center,Siskiyou,Critical Access Hospital,Critical Access,0,0.10,4926,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000012,Mercy Medical Center Mt. Shasta,Siskiyou,Critical Access Hospital,Critical Access,0,0.07,3229,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,Acute Care Hospital,Major Teaching,1,2.39,42175,0.42,0.02,2.06,Same,Yes,12,0.00,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.27,14460,0.00,0.00,13.42,Same,Yes,12,0.00,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012364,"Kaiser Foundation Hospital, Vacaville",Solano,Acute Care Hospital,Major Teaching,0,1.70,37226,0.00,0.00,1.77,Same,Yes,12,0.00,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000010,Northbay Medical Center,Solano,Acute Care Hospital,"Community, 125-250 Beds",4,1.98,45265,2.02,0.64,4.87,Same,No,12,1.42,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000378,Northbay Vacavalley Hospital,Solano,Acute Care Hospital,"Community, <125 Beds",2,0.44,12899,4.57,0.55,16.50,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000068,Sutter Solano Medical Center,Solano,Acute Care Hospital,"Community, <125 Beds",3,1.05,20186,2.86,0.73,7.79,Same,No,12,1.45,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000009,Healdsburg Hospital,Sonoma,Critical Access Hospital,Critical Access,0,0.05,2518,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000508,"Kaiser Foundation Hospital, Santa Rosa",Sonoma,Acute Care Hospital,Major Teaching,0,2.17,45958,0.00,0.00,1.38,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000040,Petaluma Valley Hospital,Sonoma,Acute Care Hospital,"Community, <125 Beds",2,0.41,10239,4.91,0.59,17.73,Same,No,12,0.00,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),140001268,Providence Santa Rosa Memorial Hospital,Sonoma,Acute Care Hospital,"Community, >250 Beds",10,4.75,72058,2.11,1.07,3.75,Worse,No,12,0.77,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),140001268,Providence Santa Rosa Memorial Hospital,Sonoma,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.06,3261,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000038,Sonoma Specialty Hospital,Sonoma,Acute Care Hospital,"Community, <125 Beds",0,0.24,10326,0.00,0.00,15.25,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000056,Sonoma Valley Hospital,Sonoma,Acute Care Hospital,"Community, <125 Beds",0,0.06,3138,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000007,Sutter Santa Rosa Regional Hospital,Sonoma,Acute Care Hospital,"Community, <125 Beds",1,1.16,31631,0.86,0.04,4.24,Same,No,12,0.00,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000129,Central Valley Specialty Hospital,Stanislaus,Long-Term Acute Care Hospital,Long-Term Acute Care,6,4.85,26193,1.24,0.50,2.57,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000122,Doctors Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,20,10.22,119654,1.96,1.23,2.97,Worse,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000125,Emanuel Medical Center,Stanislaus,Acute Care Hospital,"Community, 125-250 Beds",1,1.53,39978,0.66,0.03,3.23,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630016419,Encompass Health Rehabilitation Hospital of Modesto,Stanislaus,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.24,12611,0.00,0.00,15.38,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630011683,"Kaiser Foundation Hospital, Modesto",Stanislaus,Acute Care Hospital,"Community, 125-250 Beds",0,2.14,50080,0.00,0.00,1.40,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000123,Memorial Medical Center,Stanislaus,Acute Care Hospital,"Community, >250 Beds",5,6.81,105510,0.73,0.27,1.63,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000131,Oak Valley Hospital District,Stanislaus,Acute Care Hospital,"Community, <125 Beds",0,0.06,2787,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030001661,Stanislaus Surgical Hospital,Stanislaus,Acute Care Hospital,"Community, <125 Beds",0,0.01,504,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630011844,"Sutter Surgical Hospital, North Valley",Sutter,Acute Care Hospital,"Community, <125 Beds",0,0.01,1153,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000020,St. Elizabeth Community Hospital,Tehama,Acute Care Hospital,Major Teaching,0,0.37,13499,0.00,0.00,10.05,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000022,Trinity Hospital,Trinity,Critical Access Hospital,Critical Access,0,0.06,2796,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001467,Adventist Health Tulare,Tulare,Acute Care Hospital,"Community, <125 Beds",1,0.37,8879,2.67,0.07,14.87,Same,No,12,0.00,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001444,Kaweah Health Medical Center,Tulare,Acute Care Hospital,Major Teaching,15,7.43,125145,2.02,1.17,3.26,Worse,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001444,"Kaweah Health Medical Center, Rehabilitation Unit",Tulare,Rehabilitation Hospital or Unit,Rehabilitation Unit,,,,,,,,,,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),170001874,Porterville Developmental Center,Tulare,Acute Care Hospital,"Community, <125 Beds",0,0.00,5,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001464,Sierra View Medical Center,Tulare,Acute Care Hospital,"Community, 125-250 Beds",2,1.16,24170,1.72,0.29,5.69,Same,No,12,0.00,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030001799,Adventist Health Sonora,Tuolumne,Acute Care Hospital,"Community, <125 Beds",0,0.42,16916,0.00,0.00,8.85,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000455,Adventist Health Simi Valley,Ventura,Acute Care Hospital,"Community, 125-250 Beds",3,1.77,38036,1.69,0.43,4.61,Same,No,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000014,"Community Memorial Hospital, San Buenaventura",Ventura,Acute Care Hospital,Major Teaching,2,4.75,55479,0.42,0.07,1.39,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000020,Los Robles Hospital & Medical Center,Ventura,Acute Care Hospital,"Community, >250 Beds",1,3.41,73222,0.29,0.02,1.45,Same,Yes,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000553,"Los Robles Hospital & Medical Center, East Campus",Ventura,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.23,12032,0.00,0.00,16.12,Same,Yes,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000023,Ojai Valley Community Hospital,Ventura,Critical Access Hospital,Critical Access,0,0.01,507,,,,,,12,,
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000026,St Johns Pleasant Valley Hospital,Ventura,Acute Care Hospital,"Community, <125 Beds",1,0.66,15663,1.51,0.04,8.40,Same,No,12,,¥ See Data Dictionary
2021,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),050000035,St Johns Regional Medical Center,Ventura,Acute Care Hospital,"Community, >250 Beds",2,1.93,46384,1.04,0.17,3.43,Same,No,12,,
