Year,State,HAI,Facility_ID,Facility_Name,County,Facility_Category,Facility_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,SIR_2015,Notes
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000154,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,General Acute Care Hospital,Major Teaching,17,12.38,174569,1.37,0.83,2.15,Same,1.47,"* Hospitals reported combined data, see Data Dictionary"
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000155,Promise Hospital of San Diego,San Diego,Long-term Acute Care Hospital,LTAC,7,1.9,14759,3.69,1.62,7.3,Worse,3.19,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000977,Vibra Hospital of San Diego,San Diego,Long-term Acute Care Hospital,LTAC,3,3.35,24357,0.9,0.23,2.44,Same,2.29,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000002,California Hospital Medical Center - Los Angeles,Los Angeles,General Acute Care Hospital,Major Teaching,5,5.28,80286,0.95,0.35,2.1,Same,1.58,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000003,Promise Hospital of East Los Angeles - East L.A Campus,Los Angeles,Long-term Acute Care Hospital,LTAC,1,0.9,7438,1.11,0.03,6.16,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000004,Cedars-Sinai Medical Center,Los Angeles,General Acute Care Hospital,Major Teaching,9,19.08,272976,0.47,0.23,0.87,Better,0.93,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000004,"Cedars-Sinai Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.09,4851,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000005,Alhambra Hospital Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),0,0.7,20159,0,0,5.25,Same,1.21,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000005,"Alhambra Hospital Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.08,4044,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000008,Antelope Valley Hospital,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,3.9,91440,0.51,0.09,1.69,Same,0.95,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000012,Beverly Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),1,1.69,37937,0.59,0.03,2.92,Same,2.54,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000013,Catalina Island Medical Center,Los Angeles,Critical Access Hospital,Critical Access,0,0.01,265,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000014,Barlow Respiratory Hospital,Los Angeles,Long-term Acute Care Hospital,LTAC,4,4.21,24310,0.95,0.3,2.29,Same,0.24,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000015,Southern California Hospital at Culver City,Los Angeles,General Acute Care Hospital,Community (>250 Beds),6,3.62,69497,1.66,0.67,3.45,Same,2.69,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000015,"Southern California Hospital at Culver City, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.08,4300,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000020,Casa Colina Hospital,Los Angeles,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation Hospital,0,0.42,21910,0,0,8.85,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000022,Centinela Hospital Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),4,2.56,65317,1.57,0.5,3.77,Same,0.7,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000022,"Centinela Hospital Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,0.07,3480,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000026,Huntington Memorial Hospital,Los Angeles,General Acute Care Hospital,Community (>250 Beds),6,7.94,127508,0.76,0.31,1.57,Same,0.51,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000027,Mission Community Hospital,Los Angeles,General Acute Care Hospital,Community (<125 Beds),1,0.99,22845,1.01,0.03,5.63,Same,0.88,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000028,West Hills Hospital & Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,2.48,44306,0.81,0.14,2.66,Same,0,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000031,California Rehabilitation Institute,Los Angeles,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation Hospital,0,0.1,5381,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000032,Gardens Regional Hospital and Medical Center,Los Angeles,General Acute Care Hospital,Community (<125 Beds),1,0.56,9444,1.79,0.05,9.94,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000033,Promise Hospital of East Los Angeles - Suburban Campus,Los Angeles,Long-term Acute Care Hospital,LTAC,12,8.6,43055,1.4,0.76,2.37,Same,1.12,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000034,Children's Hospital Los Angeles,Los Angeles,General Acute Care Hospital,Pediatric,1,4.95,108416,0.2,0.01,1,Better,0.49,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000035,Silver Lake Medical Center,Los Angeles,General Acute Care Hospital,Community (<125 Beds),0,0.53,16124,0,0,6.96,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),3,6.95,72136,0.43,0.11,1.18,Same,0.82,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000038,Coast Plaza Hospital,Los Angeles,General Acute Care Hospital,Community (<125 Beds),1,0.41,13247,2.41,0.06,13.44,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000039,"Kindred Hospital, South Bay, Gardena",Los Angeles,Long-term Acute Care Hospital,LTAC,5,1.67,14822,2.99,1.1,6.63,Worse,2.76,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000040,Community Hospital of Huntington Park,Los Angeles,General Acute Care Hospital,Community (<125 Beds),1,0.4,13744,2.52,0.06,14.04,Same,3.67,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000041,San Gabriel Valley Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),2,1.52,36617,1.31,0.22,4.34,Same,0.46,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000042,"Kindred Hospital, San Gabriel Valley",Los Angeles,Long-term Acute Care Hospital,LTAC,5,2.71,23704,1.85,0.68,4.1,Same,2.47,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000044,Marina Del Rey Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),2,0.37,12645,5.44,0.66,19.66,Same,1.9,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000047,Lakewood Regional Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),5,1.77,39816,2.82,1.03,6.26,Worse,1.69,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,General Acute Care Hospital,Major Teaching,4,5.28,76379,0.76,0.24,1.83,Same,0.17,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000050,"Kaiser Foundation Hospital, Panorama City",Los Angeles,General Acute Care Hospital,Community (125-250 Beds),0,1.45,41486,0,0,2.07,Same,0.62,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000052,PIH Hospital - Downey,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),1,1.54,29135,0.65,0.03,3.21,Same,2.12,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000053,East Los Angeles Doctors Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),0,0.53,15974,0,0,6.92,Same,2.28,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000054,Encino Hospital Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),1,0.61,14530,1.63,0.04,9.1,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,General Acute Care Hospital,Community (<125 Beds),0,0.7,21904,0,0,5.31,Same,0.89,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000057,Pacific Alliance Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),2,1.11,29064,1.81,0.3,5.98,Same,2.88,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000058,Garfield Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),2,2.91,57216,0.69,0.12,2.27,Same,1.86,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000058,"Garfield Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.13,6611,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000059,Glendale Adventist Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),4,4.27,79664,0.94,0.3,2.26,Same,1.86,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000059,"Glendale Adventist Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.14,7143,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000060,Glendora Community Hospital,Los Angeles,General Acute Care Hospital,Community (<125 Beds),3,0.22,5849,13.62,2.81,39.8,Worse,4.14,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000062,Greater El Monte Community Hospital,Los Angeles,General Acute Care Hospital,Community (<125 Beds),0,0.46,16055,0,0,8.08,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000063,Henry Mayo Newhall Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),3,2.46,51558,1.22,0.31,3.31,Same,0,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000063,"Henry Mayo Newhall Hospital, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.07,3469,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000064,Southern California Hospital at Hollywood,Los Angeles,General Acute Care Hospital,Community (<125 Beds),2,0.74,18129,2.72,0.33,9.81,Same,8.75,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000065,Hollywood Presbyterian Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),6,2.03,65204,2.95,1.2,6.14,Worse,0.62,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000065,"Hollywood Presbyterian Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.09,4520,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000066,Providence Holy Cross Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,3.85,79821,0.52,0.09,1.72,Same,0.24,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000066,"Providence Holy Cross Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.05,2565,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000068,"Good Samaritan Hospital, Los Angeles",Los Angeles,General Acute Care Hospital,Community (125-250 Beds),9,3.44,63079,2.61,1.28,4.8,Worse,2.51,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),4,1.3,30105,3.08,0.98,7.43,Same,1.21,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000071,"Kaiser Foundation Hospital, South Bay",Los Angeles,General Acute Care Hospital,Community (>250 Beds),3,2.24,49948,1.34,0.34,3.64,Same,1.38,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000072,"Kaiser Foundation Hospital, Los Angeles",Los Angeles,General Acute Care Hospital,Major Teaching,2,5.28,117612,0.38,0.06,1.25,Same,0.91,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,General Acute Care Hospital,Community (>250 Beds),4,3.46,83234,1.16,0.37,2.79,Same,0.72,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000076,"Kaiser Foundation Hospital, West LA",Los Angeles,General Acute Care Hospital,Community (>250 Beds),3,1.58,40776,1.9,0.48,5.18,Same,0,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000077,Palmdale Regional Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),1,1.72,39252,0.58,0.03,2.87,Same,3.22,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000081,Providence Little Company of Mary Medical Center Torrance,Los Angeles,General Acute Care Hospital,Community (>250 Beds),0,3.64,72902,0,0,0.82,Better,0.81,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000082,Community Hospital Long Beach,Los Angeles,General Acute Care Hospital,Community (<125 Beds),4,0.75,15786,5.35,1.46,13.69,Worse,1.36,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000085,Los Angeles Community Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),14,1.42,34492,9.85,5.61,16.13,Worse,2.61,"* Hospitals reported combined data, see Data Dictionary"
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000088,"Kindred Hospital, Los Angeles",Los Angeles,Long-term Acute Care Hospital,LTAC,17,3.63,28581,4.68,2.82,7.34,Worse,3.43,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000089,"Kindred Hospital, La Mirada",Los Angeles,Long-term Acute Care Hospital,LTAC,11,2.06,18859,5.35,2.81,9.3,Worse,1.51,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000091,Providence Tarzana Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),7,2.34,52186,2.99,1.31,5.92,Worse,3.62,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000092,Memorial Hospital of Gardena,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),4,1.1,24481,3.63,1.15,8.75,Worse,4.14,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000093,Glendale Memorial Hospital and Health Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),3,1.77,43705,1.7,0.43,4.62,Same,0.38,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000093,"Glendale Memorial Hospital and Health Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.07,3536,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000095,Long Beach Memorial Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),4,5.37,96959,0.74,0.24,1.8,Same,1.08,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000095,"Long Beach Memorial Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,0.11,6044,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000096,Methodist Hospital of Southern California,Los Angeles,General Acute Care Hospital,Community (>250 Beds),1,3.04,68974,0.33,0.02,1.62,Same,0.31,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000096,"Methodist Hospital of Southern California, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.13,7028,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000099,Presbyterian Intercommunity Hospital,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,2.88,60666,0.7,0.12,2.3,Same,0.84,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000099,"Presbyterian Intercommunity Hospital, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.05,2421,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000100,Providence Saint John's Health Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,1.88,60742,1.07,0.18,3.52,Same,1.03,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000101,Providence Saint Joseph Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,3.28,77915,0.61,0.1,2.02,Same,1.23,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000101,"Providence Saint Joseph Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.05,2686,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000103,"St. Mary Medical Center, Long Beach",Los Angeles,General Acute Care Hospital,Community (>250 Beds),6,2.72,53950,2.21,0.89,4.59,Same,0.72,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000103,"St. Mary Medical Center, Long Beach, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,0.11,5607,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000104,Saint Vincent Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),5,2.87,54387,1.74,0.64,3.86,Same,1,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000104,"Saint Vincent Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.11,5627,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000105,Olympia Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),3,1.56,27338,1.92,0.49,5.22,Same,2.03,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000107,Monrovia Memorial Hospital,Los Angeles,Long-term Acute Care Hospital,LTAC,1,1.22,12143,0.82,0.04,4.05,Same,0.82,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000108,Monterey Park Hospital,Los Angeles,General Acute Care Hospital,Community (<125 Beds),0,0.51,21707,0,0,7.22,Same,3.84,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000111,Northridge Hospital Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,3.1,51746,0.64,0.11,2.13,Same,0,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000111,"Northridge Hospital Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.08,4195,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000114,College Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),2,2.88,54026,0.7,0.12,2.3,Same,0.57,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000123,Pomona Valley Hospital Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),5,4.88,103773,1.03,0.38,2.27,Same,1.7,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000125,San Dimas Community Hospital,Los Angeles,General Acute Care Hospital,Community (<125 Beds),1,0.55,14692,1.83,0.05,10.18,Same,1.49,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000127,Torrance Memorial Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),2,4.19,97121,0.48,0.08,1.58,Same,0.6,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000128,Saint Francis Medical Center,Los Angeles,General Acute Care Hospital,Community (>250 Beds),1,6.11,106915,0.16,0.01,0.81,Better,0.99,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000129,Valley Presbyterian Hospital,Los Angeles,General Acute Care Hospital,Community (>250 Beds),4,3.24,63904,1.23,0.39,2.98,Same,1.75,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000129,"Valley Presbyterian Hospital, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.06,3252,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000132,Citrus Valley Medical Center - QV Campus,Los Angeles,General Acute Care Hospital,Community (>250 Beds),1,2.74,61770,0.37,0.02,1.8,Same,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000132,"Citrus Valley Medical Center - QV Campus, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.07,3637,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000133,Pacifica Hospital of the Valley,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),0,0.9,23294,0,0,4.11,Same,2.02,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000140,Sherman Oaks Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),3,1.01,28175,2.97,0.76,8.08,Same,0.51,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000141,Shriners Hospitals for Children,Los Angeles,General Acute Care Hospital,Pediatric,, ,,, , ,,,"Incomplete Reporter, see Data Dictionary"
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000144,"Kindred Hospital, Baldwin Park",Los Angeles,Long-term Acute Care Hospital,LTAC,7,7.44,26211,0.94,0.41,1.86,Same,0.82,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000151,Whittier Hospital Medical Center,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),0,1.32,37889,0,0,2.27,Same,1.55,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000157,Providence Little Company of Mary Medical Center San Pedro,Los Angeles,General Acute Care Hospital,Community (>250 Beds),1,0.63,19161,1.59,0.04,8.84,Same,0,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000157,"Providence Little Company of Mary Medical Center San Pedro, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.1,5050,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000158,Miracle Mile Medical Center,Los Angeles,General Acute Care Hospital,Community (<125 Beds),0,0.01,641,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000162,Ronald Reagan UCLA Medical Center,Los Angeles,General Acute Care Hospital,Major Teaching,15,15.36,152948,0.98,0.57,1.58,Same,1.57,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000163,USC Kenneth Norris Jr. Cancer Hospital,Los Angeles,General Acute Care Hospital,Major Teaching,2,1.3,12570,1.54,0.26,5.09,Same,2.1,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000187,USC Verdugo Hills Hospital,Los Angeles,General Acute Care Hospital,Community (125-250 Beds),0,0.87,20589,0,0,4.23,Same,1.27,¥ See Data Dictionary
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000188,West Covina Medical Center,Los Angeles,General Acute Care Hospital,Community (<125 Beds),0,0.04,2138,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000191,White Memorial Medical Center,Los Angeles,General Acute Care Hospital,Major Teaching,3,4.91,90210,0.61,0.16,1.66,Same,0.4,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000191,"White Memorial Medical Center, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.06,3341,, , ,,,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000290,"Kaiser Foundation Hospital, Woodland Hills",Los Angeles,General Acute Care Hospital,Community (>250 Beds),1,1.55,37695,0.64,0.03,3.17,Same,0.97,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000912,Keck Hospital of USC,Los Angeles,General Acute Care Hospital,Major Teaching,7,6.11,79513,1.15,0.5,2.27,Same,0.46,
2016,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930000912,"Keck Hospital of USC, Rehabilitation Unit",Los Angeles,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.08,3961,, , ,,,
